,price(£),mileage(mi),door_count,body_style,engine_size(cc),transmission,year,brand,model,luxury_brand,brand_new,old,sports_car
5214,7000,32484.0,3.0,Hatchback,998.0,Manual,2014.0,Ford,Fiesta,0,0,0,0
5215,13350,24024.0,5.0,Hatchback,1798.0,Automatic,2016.0,Toyota,Auris,0,0,0,0
5216,9200,22234.0,5.0,Hatchback,998.0,Manual,2017.0,Ford,Fiesta,0,0,0,0
5217,11800,14917.0,5.0,Hatchback,999.0,Manual,2018.0,Ford,Focus,0,0,0,0
5218,9499,31950.0,5.0,Hatchback,1399.0,Manual,2017.0,Vauxhall,Astra,0,0,0,0
5219,2990,60000.0,5.0,Hatchback,1339.0,Manual,2009.0,Honda,Jazz,0,0,0,0
5220,2495,90245.0,3.0,Hatchback,998.0,Manual,2009.0,Toyota,IQ,0,0,0,0
5221,9990,46000.0,3.0,Hatchback,1395.0,Manual,2015.0,Seat,Leon,0,0,0,0
5222,11295,6387.0,5.0,Hatchback,999.0,Manual,2018.0,Seat,Ibiza,0,1,0,0
5223,1995,100501.0,5.0,Hatchback,1388.0,Manual,2007.0,Ford,Fiesta,0,0,1,0
5224,12300,6073.0,5.0,Hatchback,998.0,Manual,2018.0,Ford,Fiesta,0,1,0,0
5225,8500,46487.0,5.0,Hatchback,1197.0,Manual,2014.0,Seat,Ibiza,0,0,0,0
5226,6649,59455.0,5.0,Hatchback,1598.0,Manual,2013.0,Seat,Leon,0,0,0,0
5227,13800,830.0,5.0,Hatchback,1199.0,Automatic,2019.0,Citroen,C4,0,1,0,0
5228,7177,42476.0,5.0,Hatchback,1560.0,Manual,2014.0,Ford,Focus,0,0,0,0
5229,8000,17920.0,5.0,Hatchback,1400.0,Manual,2018.0,Vauxhall,Corsa,0,0,0,0
5230,14434,18672.0,5.0,Hatchback,1197.0,Manual,2017.0,Nissan,Qashqai,0,0,0,0
5231,15750,8182.0,5.0,Hatchback,1618.0,Manual,2017.0,Nissan,Qashqai,0,1,0,0
5232,23980,1000.0,5.0,Hatchback,1995.0,Automatic,2019.0,BMW,3,1,1,0,0
5233,10980,12850.0,5.0,Hatchback,1300.0,Manual,2018.0,Honda,Jazz,0,0,0,0
5234,8010,13567.0,5.0,Hatchback,1199.0,Manual,2017.0,Peugeot,208,0,0,0,0
5235,10400,47518.0,5.0,Hatchback,1598.0,Manual,2016.0,Audi,A3,1,0,0,0
5236,10995,22269.0,3.0,Hatchback,1598.0,Manual,2016.0,Peugeot,208,0,0,0,0
5237,4999,48000.0,5.0,Hatchback,1490.0,Manual,1988.0,Alfa-Romeo,33,1,0,0,0
5238,16000,16363.0,5.0,Hatchback,1798.0,Automatic,2017.0,Volkswagen,Polo,0,0,0,0
5239,7630,10790.0,5.0,Hatchback,1198.0,Manual,2017.0,Ford,KA,0,0,0,0
5240,12000,8605.0,5.0,Hatchback,1586.0,Manual,2017.0,Suzuki,Vitara,0,1,0,0
5241,5195,64672.0,5.0,Hatchback,1800.0,Manual,2010.0,Audi,A3,1,0,0,0
5242,16245,13767.0,5.0,Hatchback,1000.0,Automatic,2019.0,Ford,Focus,0,0,0,0
5243,39995,8450.0,5.0,Hatchback,2480.0,Manual,2018.0,Audi,RS3,1,1,0,0
5244,8998,22828.0,3.0,Hatchback,998.0,Manual,2016.0,Ford,Fiesta,0,0,0,0
5245,5470,24860.0,5.0,Hatchback,998.0,Manual,2016.0,Citroen,C1,0,0,0,0
5246,17991,12169.0,5.0,Hatchback,1498.0,Manual,2018.0,Honda,Civic,0,0,0,0
5247,12390,11400.0,5.0,Hatchback,1499.0,Manual,2018.0,Ford,Focus,0,0,0,0
5248,8995,28753.0,5.0,Hatchback,998.0,Manual,2014.0,Ford,EcoSport,0,0,0,0
5249,5995,37700.0,5.0,Hatchback,1242.0,Manual,2015.0,Suzuki,Swift,0,0,0,0
5250,2250,74000.0,5.0,Hatchback,998.0,Manual,2007.0,Toyota,Yaris,0,0,0,0
5251,7875,22014.0,5.0,Hatchback,1149.0,Manual,2017.0,Renault,Clio,0,0,0,0
5252,3995,92179.0,5.0,Hatchback,1596.0,Manual,2008.0,Ford,Focus,0,0,0,0
5253,8699,13450.0,5.0,Hatchback,1000.0,Manual,2017.0,Seat,Ibiza,0,0,0,0
5254,8798,6329.0,5.0,Hatchback,1149.0,Manual,2017.0,Renault,Clio,0,1,0,0
5255,12299,30000.0,5.0,Hatchback,1395.0,Manual,2016.0,Skoda,Octavia,0,0,0,0
5256,11250,8554.0,5.0,Hatchback,1000.0,Manual,2018.0,Ford,Fiesta,0,1,0,0
5257,12750,69000.0,5.0,Hatchback,1798.0,Automatic,2016.0,Lexus,CT,0,0,0,0
5258,12986,9943.0,5.0,Hatchback,999.0,Manual,2019.0,Volkswagen,Polo,0,1,0,0
5259,6500,44001.0,5.0,Hatchback,1496.0,Manual,2016.0,Mazda,2,0,0,0,0
5260,13999,10628.0,5.0,Hatchback,1560.0,Manual,2018.0,Vauxhall,Grandland,0,0,0,0
5261,11491,49443.0,5.0,Hatchback,1499.0,Manual,2015.0,BMW,1,1,0,0,0
5262,12991,18180.0,5.0,Hatchback,1373.0,Manual,2017.0,Suzuki,Sx4,0,0,0,0
5263,6298,21287.0,3.0,Hatchback,1398.0,Manual,2016.0,Vauxhall,Corsa,0,0,0,0
5264,7998,56891.0,3.0,Hatchback,998.0,Manual,2017.0,Ford,Fiesta,0,0,0,0
5265,13995,14943.0,5.0,Hatchback,1364.0,Manual,2019.0,Vauxhall,Mokka,0,0,0,0
5266,17750,18022.0,5.0,Hatchback,1997.0,Manual,2017.0,Ford,Focus,0,0,0,0
5267,17498,10890.0,5.0,Hatchback,1999.0,Manual,2017.0,Ford,Focus,0,0,0,0
5268,14650,12132.0,5.0,Hatchback,1395.0,Manual,2018.0,Volkswagen,Golf,0,0,0,0
5269,9599,6652.0,5.0,Hatchback,1398.0,Automatic,2018.0,Vauxhall,Corsa,0,1,0,0
5270,9100,8150.0,5.0,Hatchback,1000.0,Manual,2019.0,Toyota,Aygo,0,1,0,0
5271,3495,75430.0,3.0,Hatchback,1368.0,Manual,2009.0,Alfa-Romeo,Mito,1,0,0,0
5272,12980,51508.0,5.0,Hatchback,1995.0,Automatic,2015.0,BMW,3,1,0,0,0
5273,6392,82000.0,5.0,Hatchback,1598.0,Manual,2017.0,Vauxhall,Insignia,0,0,0,0
5274,10699,8392.0,5.0,Hatchback,1496.0,Manual,2019.0,Toyota,Yaris,0,1,0,0
5275,12599,3350.0,5.0,Hatchback,999.0,Manual,2019.0,Skoda,Fabia,0,1,0,0
5276,12000,16359.0,5.0,Hatchback,1798.0,Automatic,2015.0,Toyota,Auris,0,0,0,0
5277,10250,15312.0,5.0,Hatchback,1000.0,Manual,2018.0,Suzuki,Sx4,0,0,0,0
5278,20640,5864.0,5.0,Hatchback,1332.0,Automatic,2019.0,Mercedes-Benz,A,1,1,0,0
5279,22440,12203.0,5.0,Hatchback,2143.0,Automatic,2019.0,Mercedes-Benz,GLA,1,0,0,0
5280,6299,50373.0,3.0,Hatchback,1595.0,Manual,2012.0,Audi,A3,1,0,0,0
5281,8340,24904.0,5.0,Hatchback,1368.0,Manual,2015.0,Hyundai,I30,0,0,0,0
5282,7675,65939.0,4.0,Hatchback,1998.0,Automatic,2013.0,Mazda,6,0,0,0,0
5283,7227,36561.0,5.0,Hatchback,1242.0,Automatic,2014.0,Suzuki,Swift,0,0,0,0
5284,11000,39144.0,3.0,Hatchback,1499.0,Manual,2016.0,Mini,Hatch,0,0,0,0
5285,16298,5898.0,5.0,Hatchback,1499.0,Manual,2018.0,BMW,2,1,1,0,0
5286,14854,2850.0,5.0,Hatchback,999.0,Manual,2018.0,Volkswagen,Polo,0,1,0,0
5287,12599,9672.0,5.0,Hatchback,1498.0,Manual,2019.0,Seat,Leon,0,1,0,0
5288,7870,20526.0,5.0,Hatchback,1398.0,Manual,2017.0,Vauxhall,Corsa,0,0,0,0
5289,21250,101.0,3.0,Hatchback,1998.0,Automatic,2019.0,Mini,Hatch,0,1,0,0
5290,10799,19698.0,5.0,Hatchback,900.0,Manual,2019.0,Renault,Captur,0,0,0,0
5291,12990,5.0,5.0,Hatchback,1200.0,Manual,2020.0,Vauxhall,Crossland,0,1,0,0
5292,10799,5218.0,5.0,Hatchback,1198.0,Automatic,2017.0,Nissan,Micra,0,1,0,0
5293,11995,10897.0,5.0,Hatchback,1200.0,Automatic,2018.0,Citroen,C3,0,0,0,0
5294,12000,4851.0,5.0,Hatchback,1199.0,Manual,2019.0,Peugeot,208,0,1,0,0
5295,17000,10612.0,5.0,Hatchback,1499.0,Manual,2018.0,Peugeot,508,0,0,0,0
5296,25249,31549.0,5.0,Hatchback,1984.0,Automatic,2018.0,Audi,A3,1,0,0,0
5297,3295,67000.0,5.0,Hatchback,1248.0,Manual,2013.0,Hyundai,I10,0,0,0,0
5298,15995,734.0,5.0,Hatchback,1496.0,Manual,2019.0,Toyota,Yaris,0,1,0,0
5299,10100,43913.0,5.0,Hatchback,1582.0,Manual,2016.0,Kia,Ceed,0,0,0,0
5300,4790,47110.0,5.0,Hatchback,1498.0,Manual,2011.0,Mazda,2,0,0,0,0
5301,6995,17000.0,3.0,Hatchback,1242.0,Manual,2016.0,Fiat,500,0,0,0,0
5302,8000,39549.0,5.0,Hatchback,1461.0,Manual,2016.0,Renault,Clio,0,0,0,0
5303,7298,68963.0,5.0,Hatchback,1968.0,Manual,2012.0,Audi,A1,1,0,0,0
5304,8498,31537.0,5.0,Hatchback,1598.0,Manual,2016.0,Vauxhall,Astra,0,0,0,0
5305,9250,12255.0,5.0,Hatchback,898.0,Manual,2015.0,Renault,Captur,0,0,0,0
5306,10300,28089.0,3.0,Hatchback,1968.0,Manual,2016.0,Volkswagen,Beetle,0,0,0,0
5307,1699,66400.0,5.0,Hatchback,1108.0,Manual,2007.0,Fiat,Panda,0,0,0,0
5308,14250,4086.0,5.0,Hatchback,1496.0,Automatic,2019.0,Mazda,2,0,1,0,0
5309,4990,66363.0,3.0,Hatchback,1598.0,Manual,2011.0,Mini,Hatch,0,0,0,0
5310,16495,15086.0,5.0,Hatchback,1498.0,Manual,2018.0,Honda,Civic,0,0,0,0
5311,21450,4000.0,5.0,Hatchback,1998.0,Manual,2019.0,Mazda,3,0,1,0,0
5312,9998,16836.0,5.0,Hatchback,1197.0,Manual,2017.0,Seat,Ibiza,0,0,0,0
5313,16750,12300.0,5.0,Hatchback,988.0,Automatic,2018.0,Honda,Civic,0,0,0,0
5314,6995,23468.0,5.0,Hatchback,998.0,Manual,2016.0,Toyota,Aygo,0,0,0,0
5315,12590,52593.0,3.0,Hatchback,1600.0,Manual,2017.0,Volkswagen,Golf,0,0,0,0
5316,11495,14174.0,5.0,Hatchback,999.0,Manual,2018.0,Ford,Focus,0,0,0,0
5317,3375,90300.0,3.0,Hatchback,1600.0,Manual,2009.0,Ford,Fiesta,0,0,0,0
5318,24990,10529.0,5.0,Hatchback,2100.0,Automatic,2018.0,Mercedes-Benz,GLA,1,0,0,0
5319,12998,17014.0,5.0,Hatchback,1598.0,Manual,2018.0,Skoda,Octavia,0,0,0,0
5320,8037,4101.0,5.0,Hatchback,1198.0,Manual,2018.0,Ford,KA,0,1,0,0
5321,8950,22671.0,5.0,Hatchback,1461.0,Manual,2017.0,Renault,Captur,0,0,0,0
5322,5199,43888.0,3.0,Hatchback,1598.0,Manual,2012.0,Citroen,DS3,0,0,0,0
5323,10491,3.0,5.0,Hatchback,998.0,Manual,2020.0,Citroen,C1,0,1,0,0
5324,18975,32699.0,5.0,Hatchback,2000.0,Automatic,2017.0,BMW,4,1,0,0,0
5325,11498,11122.0,5.0,Hatchback,1582.0,Manual,2018.0,Hyundai,I30,0,0,0,0
5326,14998,9840.0,5.0,Hatchback,999.0,Manual,2019.0,Ford,Focus,0,1,0,0
5327,2095,92000.0,3.0,Hatchback,998.0,Manual,2008.0,Peugeot,107,0,0,0,0
5328,10998,11431.0,5.0,Hatchback,1399.0,Manual,2017.0,Vauxhall,Astra,0,0,0,0
5329,9250,16000.0,5.0,Hatchback,1000.0,Manual,2017.0,Ford,Fiesta,0,0,0,0
5330,10299,5.0,5.0,Hatchback,1000.0,Manual,2020.0,Volkswagen,Up,0,1,0,0
5331,7298,25995.0,5.0,Hatchback,1149.0,Manual,2015.0,Renault,Clio,0,0,0,0
5332,9299,37500.0,5.0,Hatchback,1200.0,Manual,2016.0,Volkswagen,Polo,0,0,0,0
5333,16495,3829.0,5.0,Hatchback,999.0,Manual,2019.0,Seat,Arona,0,1,0,0
5334,11995,22187.0,5.0,Hatchback,999.0,Manual,2017.0,Ford,Focus,0,0,0,0
5335,13113,20675.0,5.0,Hatchback,1497.0,Manual,2018.0,Toyota,Yaris,0,0,0,0
5336,13499,23944.0,5.0,Hatchback,1798.0,Automatic,2017.0,Toyota,Auris,0,0,0,0
5337,6490,60000.0,5.0,Hatchback,1197.0,Manual,2014.0,Nissan,Juke,0,0,0,0
5338,7395,34784.0,5.0,Hatchback,1461.0,Manual,2017.0,Dacia,Sandero,0,0,0,0
5339,7899,45261.0,5.0,Hatchback,1400.0,Manual,2015.0,Fiat,500X,0,0,0,0
5340,1190,129000.0,3.0,Hatchback,1198.0,Manual,2006.0,Volkswagen,Polo,0,0,1,0
5341,15498,9795.0,5.0,Hatchback,1490.0,Manual,2019.0,Vauxhall,Insignia,0,1,0,0
5342,8630,4000.0,5.0,Hatchback,1200.0,Manual,2018.0,Ford,KA,0,1,0,0
5343,15499,20529.0,5.0,Hatchback,1395.0,Automatic,2016.0,Audi,A1,1,0,0,0
5344,10898,20503.0,3.0,Hatchback,999.0,Manual,2016.0,Audi,A1,1,0,0,0
5345,6300,54971.0,3.0,Hatchback,1560.0,Manual,2015.0,Ds,Ds,0,0,0,0
5346,15779,6124.0,5.0,Hatchback,1000.0,Manual,2019.0,Ford,Focus,0,1,0,0
5347,3295,62000.0,3.0,Hatchback,1242.0,Manual,2009.0,Ford,Fiesta,0,0,0,0
5348,3195,68754.0,5.0,Hatchback,1248.0,Manual,2010.0,Hyundai,I20,0,0,0,0
5349,10349,39553.0,5.0,Hatchback,1598.0,Manual,2015.0,Audi,A1,1,0,0,0
5350,8395,10826.0,5.0,Hatchback,998.0,Manual,2019.0,Hyundai,I10,0,0,0,0
5351,13898,10320.0,3.0,Hatchback,1499.0,Manual,2019.0,Mini,Hatch,0,0,0,0
5352,19250,9288.0,5.0,Hatchback,1461.0,Automatic,2018.0,Mercedes-Benz,A,1,1,0,0
5353,18995,18877.0,5.0,Hatchback,1995.0,Automatic,2017.0,Subaru,XV,0,0,0,0
5354,8998,33787.0,5.0,Hatchback,1461.0,Manual,2017.0,Nissan,Juke,0,0,0,0
5355,12217,48972.0,5.0,Hatchback,1200.0,Automatic,2016.0,Nissan,Qashqai,0,0,0,0
5356,12300,10345.0,5.0,Hatchback,1598.0,Manual,2019.0,Nissan,Juke,0,0,0,0
5357,12455,49407.0,5.0,Hatchback,1461.0,Automatic,2017.0,Mercedes-Benz,A,1,0,0,0
5358,6298,31680.0,3.0,Hatchback,1242.0,Manual,2014.0,Ford,Fiesta,0,0,0,0
5359,13798,7818.0,5.0,Hatchback,1598.0,Manual,2018.0,Vauxhall,Astra,0,1,0,0
5360,15690,100.0,5.0,Hatchback,1199.0,Manual,2020.0,Vauxhall,Astra,0,1,0,0
5361,8881,57477.0,5.0,Hatchback,1499.0,Manual,2016.0,Ford,Focus,0,0,0,0
5362,5895,83000.0,5.0,Hatchback,1968.0,Manual,2012.0,Audi,A3,1,0,0,0
5363,7565,52252.0,5.0,Hatchback,1197.0,Manual,2015.0,Nissan,Juke,0,0,0,0
5364,8250,8703.0,5.0,Hatchback,998.0,Manual,2015.0,Toyota,Aygo,0,1,0,0
5365,13000,19970.0,3.0,Hatchback,1600.0,Manual,2017.0,Ford,Fiesta,0,0,0,0
5366,6995,18000.0,5.0,Hatchback,998.0,Manual,2016.0,Kia,Picanto,0,0,0,0
5367,8472,61000.0,3.0,Hatchback,1499.0,Manual,2015.0,Mini,Hatch,0,0,0,0
5368,14485,5479.0,5.0,Hatchback,1300.0,Manual,2019.0,Renault,Kadjar,0,1,0,0
5369,28495,671.0,5.0,Hatchback,1984.0,Automatic,2019.0,Volkswagen,Golf,0,1,0,0
5370,15989,5136.0,5.0,Hatchback,1600.0,Automatic,2018.0,Hyundai,Ioniq,0,1,0,0
5371,11600,12104.0,5.0,Hatchback,999.0,Manual,2018.0,Ford,Focus,0,0,0,0
5372,7195,12999.0,5.0,Hatchback,999.0,Manual,2019.0,Vauxhall,Viva,0,0,0,0
5373,8795,55820.0,5.0,Hatchback,1560.0,Manual,2017.0,Ds,Ds,0,0,0,0
5374,10998,28027.0,5.0,Hatchback,898.0,Manual,2018.0,Renault,Captur,0,0,0,0
5375,9995,3208.0,5.0,Hatchback,1000.0,Manual,2019.0,Smart,Forfour,0,1,0,0
5376,11100,10463.0,5.0,Hatchback,1500.0,Manual,2017.0,Mazda,2,0,0,0,0
5377,11500,17103.0,5.0,Hatchback,1000.0,Automatic,2016.0,Ford,Fiesta,0,0,0,0
5378,6396,19433.0,5.0,Hatchback,1242.0,Manual,2017.0,Fiat,Punto,0,0,0,0
5379,16475,10781.0,5.0,Hatchback,1197.0,Manual,2018.0,Nissan,Qashqai,0,0,0,0
5380,11650,25300.0,3.0,Hatchback,1395.0,Manual,2017.0,Audi,A1,1,0,0,0
5381,2995,41000.0,3.0,Hatchback,1149.0,Manual,2008.0,Renault,Clio,0,0,0,0
5382,5500,131000.0,5.0,Hatchback,1968.0,Automatic,2010.0,Volkswagen,Golf,0,0,1,0
5383,4995,49000.0,3.0,Hatchback,1242.0,Manual,2012.0,Fiat,500,0,0,0,0
5384,7250,15400.0,5.0,Hatchback,999.0,Manual,2018.0,Skoda,Octavia,0,0,0,0
5385,12000,19527.0,5.0,Hatchback,1399.0,Manual,2019.0,Vauxhall,Astra,0,0,0,0
5386,12998,15255.0,5.0,Hatchback,1395.0,Manual,2017.0,Volkswagen,Golf,0,0,0,0
5387,4840,58988.0,5.0,Hatchback,1596.0,Manual,2012.0,Ford,Fiesta,0,0,0,0
5388,3700,54000.0,5.0,Hatchback,1597.0,Automatic,2009.0,Nissan,Note,0,0,0,0
5389,4585,89000.0,5.0,Hatchback,1598.0,Manual,2010.0,Volkswagen,Golf,0,0,0,0
5390,22000,22500.0,5.0,Hatchback,1500.0,Automatic,2018.0,Ford,Focus,0,0,0,0
5391,7490,17156.0,5.0,Hatchback,998.0,Manual,2017.0,Toyota,Aygo,0,0,0,0
5392,3600,47310.0,5.0,Hatchback,1997.0,Manual,2009.0,Ford,Mondeo,0,0,0,0
5393,8832,31827.0,3.0,Hatchback,1496.0,Manual,2014.0,Mini,Hatch,0,0,0,0
5394,7460,40126.0,5.0,Hatchback,998.0,Manual,2017.0,Ford,Fiesta,0,0,0,0
5395,9995,44360.0,5.0,Hatchback,1364.0,Manual,2017.0,Vauxhall,Mokka,0,0,0,0
5396,10999,16505.0,5.0,Hatchback,900.0,Manual,2019.0,Renault,Captur,0,0,0,0
5397,19399,6651.0,5.0,Hatchback,1000.0,Automatic,2019.0,Audi,A1,1,1,0,0
5398,12980,10699.0,5.0,Hatchback,2000.0,Manual,2016.0,Mazda,CX-3,0,0,0,0
5399,16495,24718.0,5.0,Hatchback,1499.0,Manual,2018.0,Peugeot,3008,0,0,0,0
5400,16690,19091.0,5.0,Hatchback,1999.0,Manual,2018.0,Ford,Focus,0,0,0,0
5401,3495,92000.0,5.0,Hatchback,1997.0,Manual,2010.0,Ford,Mondeo,0,0,0,0
5402,15294,6431.0,5.0,Hatchback,1499.0,Manual,2019.0,Peugeot,308,0,1,0,0
5403,11315,23500.0,5.0,Hatchback,1198.0,Manual,2016.0,Renault,Kadjar,0,0,0,0
5404,14498,24259.0,5.0,Hatchback,1598.0,Manual,2017.0,BMW,1,1,0,0,0
5405,12517,12517.0,5.0,Hatchback,1364.0,Manual,2019.0,Vauxhall,Mokka,0,0,0,0
5406,12998,23788.0,5.0,Hatchback,1598.0,Automatic,2016.0,Volkswagen,Golf,0,0,0,0
5407,11499,13545.0,5.0,Hatchback,1197.0,Manual,2017.0,Volkswagen,Polo,0,0,0,0
5408,19995,3000.0,5.0,Hatchback,1498.0,Manual,2019.0,Audi,A3,1,1,0,0
5409,3995,115775.0,5.0,Hatchback,2000.0,Manual,2005.0,Subaru,Impreza,0,0,1,0
5410,9995,8613.0,5.0,Hatchback,1197.0,Manual,2017.0,Nissan,Pulsar,0,1,0,0
5411,9470,15750.0,5.0,Hatchback,998.0,Manual,2017.0,Kia,Rio,0,0,0,0
5412,17600,33540.0,5.0,Hatchback,2143.0,Automatic,2016.0,Mercedes-Benz,GLA,1,0,0,0
5413,12995,12364.0,5.0,Hatchback,1395.0,Manual,2017.0,Audi,A1,1,0,0,0
5414,8695,27500.0,5.0,Hatchback,898.0,Manual,2016.0,Renault,Captur,0,0,0,0
5415,10998,7286.0,5.0,Hatchback,998.0,Manual,2016.0,Ford,Fiesta,0,1,0,0
5416,12398,27370.0,5.0,Hatchback,1461.0,Manual,2017.0,Infiniti,Q30,0,0,0,0
5417,18290,2701.0,5.0,Hatchback,1969.0,Manual,2019.0,Volvo,V40,0,1,0,0
5418,2995,64000.0,5.0,Hatchback,1798.0,Manual,2008.0,Ford,Focus,0,0,0,0
5419,18299,731.0,5.0,Hatchback,999.0,Manual,2019.0,Ford,Focus,0,1,0,0
5420,4999,48402.0,3.0,Hatchback,1598.0,Manual,2012.0,Mini,Hatch,0,0,0,0
5421,15630,5275.0,5.0,Hatchback,998.0,Manual,2019.0,Ford,Fiesta,0,1,0,0
5422,7699,20623.0,3.0,Hatchback,1400.0,Manual,2018.0,Vauxhall,Corsa,0,0,0,0
5423,4795,34000.0,5.0,Hatchback,998.0,Manual,2015.0,Citroen,C1,0,0,0,0
5424,9599,75309.0,5.0,Hatchback,1997.0,Manual,2016.0,Ford,Mondeo,0,0,0,0
5425,4995,65766.0,3.0,Hatchback,1198.0,Manual,2013.0,Volkswagen,Polo,0,0,0,0
5426,3195,57000.0,3.0,Hatchback,1242.0,Manual,2009.0,Fiat,500,0,0,0,0
5427,17320,1865.0,5.0,Hatchback,1499.0,Automatic,2019.0,Ford,Focus,0,1,0,0
5428,18495,6227.0,5.0,Hatchback,1998.0,Manual,2019.0,Mazda,3,0,1,0,0
5429,9995,27500.0,5.0,Hatchback,1199.0,Manual,2017.0,Peugeot,308,0,0,0,0
5430,6980,86775.0,5.0,Hatchback,1560.0,Manual,2017.0,Citroen,C3,0,0,0,0
5431,7991,43690.0,5.0,Hatchback,1197.0,Manual,2014.0,Nissan,Juke,0,0,0,0
5432,6800,64822.0,5.0,Hatchback,1598.0,Manual,2014.0,Vauxhall,Mokka,0,0,0,0
5433,16498,64473.0,5.0,Hatchback,1995.0,Automatic,2017.0,BMW,4,1,0,0,0
5434,7795,40648.0,5.0,Hatchback,1598.0,Manual,2013.0,Suzuki,Sx4,0,0,0,0
5435,2999,99000.0,3.0,Hatchback,1998.0,Manual,2006.0,Renault,Megane,0,0,0,0
5436,13490,6939.0,5.0,Hatchback,1598.0,Automatic,2017.0,Nissan,Juke,0,1,0,0
5437,6099,46459.0,5.0,Hatchback,1329.0,Manual,2014.0,Toyota,Yaris,0,0,0,0
5438,14290,1676.0,5.0,Hatchback,999.0,Manual,2020.0,Seat,Ibiza,0,1,0,0
5439,3995,90000.0,5.0,Hatchback,1560.0,Manual,2011.0,Ford,Fiesta,0,0,0,0
5440,10495,26550.0,3.0,Hatchback,1598.0,Manual,2016.0,Peugeot,208,0,0,0,0
5441,20000,2236.0,5.0,Hatchback,1500.0,Manual,2019.0,Audi,A1,1,1,0,0
5442,8495,40000.0,5.0,Hatchback,1368.0,Manual,2012.0,Alfa-Romeo,Giulietta,1,0,0,0
5443,10600,1302.0,5.0,Hatchback,1398.0,Manual,2018.0,Vauxhall,Corsa,0,1,0,0
5444,7295,10363.0,5.0,Hatchback,998.0,Manual,2018.0,Hyundai,I10,0,0,0,0
5445,5190,52000.0,5.0,Hatchback,1398.0,Manual,2013.0,Vauxhall,Astra,0,0,0,0
5446,8298,40732.0,5.0,Hatchback,1598.0,Manual,2015.0,Alfa-Romeo,Giulietta,1,0,0,0
5447,13495,20731.0,5.0,Hatchback,1499.0,Manual,2017.0,Ford,Kuga,0,0,0,0
5448,9995,21494.0,5.0,Hatchback,1422.0,Manual,2016.0,Volkswagen,Polo,0,0,0,0
5449,5120,34458.0,3.0,Hatchback,1560.0,Manual,2011.0,Citroen,DS3,0,0,0,0
5450,10499,34159.0,5.0,Hatchback,1395.0,Manual,2015.0,Seat,Leon,0,0,0,0
5451,6895,19615.0,5.0,Hatchback,1199.0,Manual,2016.0,Peugeot,208,0,0,0,0
5452,5995,33322.0,5.0,Hatchback,998.0,Manual,2015.0,Toyota,Aygo,0,0,0,0
5453,8498,67881.0,5.0,Hatchback,1496.0,Manual,2017.0,Mini,Hatch,0,0,0,0
5454,14500,3500.0,5.0,Hatchback,1598.0,Manual,2019.0,Nissan,Juke,0,1,0,0
5455,30000,19500.0,5.0,Hatchback,2000.0,Automatic,2018.0,Land-Rover,Range,1,0,0,0
5456,6550,34035.0,5.0,Hatchback,1600.0,Manual,2013.0,Ford,Fiesta,0,0,0,0
5457,5349,39933.0,5.0,Hatchback,998.0,Manual,2014.0,Hyundai,I10,0,0,0,0
5458,13000,8.0,5.0,Hatchback,999.0,Manual,2020.0,Renault,Clio,0,1,0,0
5459,8360,7890.0,5.0,Hatchback,998.0,Manual,2018.0,Toyota,Aygo,0,1,0,0
5460,13895,21658.0,5.0,Hatchback,1998.0,Manual,2018.0,Mazda,CX-3,0,0,0,0
5461,10995,25000.0,5.0,Hatchback,2000.0,Manual,2013.0,Ford,Focus,0,0,0,0
5462,10499,22115.0,5.0,Hatchback,1000.0,Manual,2016.0,Ford,Focus,0,0,0,0
5463,13199,23406.0,5.0,Hatchback,1598.0,Manual,2018.0,Volkswagen,Golf,0,0,0,0
5464,12116,21476.0,5.0,Hatchback,1499.0,Manual,2016.0,BMW,1,1,0,0,0
5465,9995,44262.0,5.0,Hatchback,2000.0,Manual,2015.0,Volkswagen,Golf,0,0,0,0
5466,1500,109000.0,3.0,Hatchback,1242.0,Manual,2008.0,Ford,Fiesta,0,0,1,0
5467,11698,13811.0,5.0,Hatchback,1199.0,Manual,2018.0,Vauxhall,Crossland,0,0,0,0
5468,11998,14647.0,5.0,Hatchback,1598.0,Manual,2018.0,Skoda,Octavia,0,0,0,0
5469,6490,36000.0,3.0,Hatchback,1398.0,Manual,2015.0,Vauxhall,Adam,0,0,0,0
5470,7995,26200.0,5.0,Hatchback,1598.0,Manual,2014.0,BMW,1,1,0,0,0
5471,5990,67459.0,5.0,Hatchback,1968.0,Manual,2009.0,Skoda,Yeti,0,0,0,0
5472,21190,40808.0,5.0,Hatchback,1991.0,Automatic,2015.0,Mercedes-Benz,A,1,0,0,0
5473,15990,100.0,5.0,Hatchback,1199.0,Manual,2020.0,Vauxhall,Astra,0,1,0,0
5474,6295,34000.0,3.0,Hatchback,1596.0,Manual,2013.0,Ford,Fiesta,0,0,0,0
5475,3000,64304.0,3.0,Hatchback,1242.0,Manual,2011.0,Ford,KA,0,0,0,0
5476,12500,21536.0,5.0,Hatchback,998.0,Automatic,2017.0,Suzuki,Sx4,0,0,0,0
5477,13495,9289.0,5.0,Hatchback,1598.0,Manual,2019.0,Alfa-Romeo,Giulietta,1,1,0,0
5478,7180,25462.0,3.0,Hatchback,1199.0,Manual,2017.0,Peugeot,208,0,0,0,0
5479,2795,49000.0,3.0,Hatchback,1124.0,Manual,2013.0,Mitsubishi,Colt,0,0,0,0
